title,addr,areacode,sigungucode,contentid,mapx,mapy,is_outdoor,tag
강원 경찰충혼탑,강원 춘천시 서면 신매리,32,13,128778,127.7130162,37.91674084,1,1
강원 영월 김삿갓면 [슬로시티],강원 영월군 김삿갓면 옥동장터길 36,32,8,1857095,128.5701372,37.12568181,1,6
강원숲체험장,강원 춘천시 서면 납실길 107-64,32,13,2610850,127.6397215,37.96305631,1,10
강원특별자치도 탄광문화촌,강원 영월군 북면 밤재로 351,32,8,895963,128.4669118,37.26313626,0,0
강원특별자치도립화목원,강원 춘천시 화목원길 24,32,13,127433,127.7254732,37.92333475,1,9
강재구공원,강원 홍천군 북방면 성동로 275,32,16,125735,127.8684354,37.72846285,1,12
강정고령보,대구 달성군 다사읍 강정본길 57,4,3,2704116,128.4650416,35.84115974,1,12
강정천,제주 서귀포시 강정동,39,3,127050,126.4747384,33.256662,1,9
강정포구,제주 서귀포시 말질로 291,39,3,2779517,126.4750196,33.22716248,1,9
강주 해바라기 마을,경남 함안군 법수면 강주4길 37,36,19,2745423,128.3331507,35.32135214,1,10
강주연못,경남 진주시 정촌면 예하리,36,13,128670,128.0949049,35.11353236,1,9
강진 갯들소리마을,전남 강진군 신전면 논정길 10-3,38,1,801871,126.745872,34.49850327,1,10
강진 고려청자 요지,전남 강진군 대구면 사당리,38,1,126416,126.8017669,34.508142,1,6
강진 백련사 동백나무 숲,전남 강진군 도암면 백련사길 145,38,1,1624429,126.7486002,34.58767387,1,9
강진 백사어촌체험마을,전남 강진군 대구면 청자해안길 253,38,1,1349796,126.7939013,34.49287414,1,10
강진 백운동별서정원,전남 강진군 성전면 월하안운길 100-63,38,1,2515265,126.6998841,34.74209183,1,6
강진 병영마을 옛 담장,전남 강진군 병영면 동삼인길 20,38,1,128952,126.8181743,34.71489963,1,6
강진 삼인리 비자나무,전남 강진군 병영면 동삼인길 28-10,38,1,129693,126.8191381,34.7148441,1,9
강진 서중어촌체험마을,전남 강진군 마량면 까막섬로 75-7,38,1,1350167,126.8076232,34.45366209,1,10
강진 오감통,전남 강진군 강진읍 오감길 2,38,1,2515789,126.7735884,34.6391324,1,10
강진 월남사지 삼층석탑,전남 강진군 성전면 월남1길 100,38,1,226926,126.7113275,34.74298081,1,1
강진 월남사지 진각국사비,전남 강진군 성전면 월남1길 106-1,38,1,129697,126.7107359,34.74270861,1,1
강진 전라병영성,전남 강진군 병영면 병영성로 175,38,1,127110,126.8171493,34.71997127,1,6
강진마도진만호성지,전남 강진군 마량면 마량리,38,1,129692,126.8157781,34.45334282,1,6
강진만,전남 강진군 신전면 벌정리,38,1,126645,126.7701509,34.59522338,1,9
강진영랑생가,전남 강진군 강진읍 영랑생가길 15,38,1,127111,126.7652918,34.64219303,1,6
강진향교,전남 강진군 강진읍 향교로 140,38,1,1624164,126.7714883,34.65036166,1,6
강천사 모과나무,전북 순창군 팔덕면 강천산길 270,37,7,2357460,127.0556863,35.39875708,1,9
강천사(순창),전북 순창군 팔덕면 강천산길 270,37,7,126347,127.0555668,35.39841545,1,6
강천사(제천),충북 제천시 송학면 옥천3길 56-10,33,7,527227,128.2669759,37.20652512,1,6
강천사계곡,전북 순창군 팔덕면,37,7,1625118,127.0647188,35.39983211,1,9
강천산 군립공원,전북 순창군 팔덕면 강천산길 97,37,7,126249,127.0675127,35.40882836,1,9
강천산휴양농원,전북 순창군 구림면 강천로 854-23,37,7,127651,127.0627071,35.42772059,0,0
강천섬,경기 여주시 강천면 강천리,31,20,3018216,127.6942517,37.23438905,1,9
강촌 출렁다리공원,강원 춘천시 남산면 강촌리,32,13,2706334,127.6358096,37.81360141,1,12
강촌유원지,강원 춘천시 남산면 일원,32,13,125605,127.6325487,37.81570388,1,12
강촌환경생태연못,강원 춘천시 남산면 강촌로 145-42,32,13,2764587,127.6386345,37.8084715,1,9
강하수변공원,경기 양평군 강하면 전수리 1038,31,19,2773394,127.4144028,37.49875056,1,12
강하체육공원,경기 양평군 강하면 운심길 70,31,19,2765225,127.4141834,37.49661191,1,12
강한사,경기 여주시 청심로 113,31,20,1955953,127.6332887,37.29939431,1,6
강화 갑곶리 탱자나무,인천 강화군 강화읍 동문로 119,2,1,1619788,126.4948544,37.75414602,1,9
강화 고인돌 유적 [유네스코 세계유산],인천 강화군 하점면 부근리,2,1,125565,126.437473,37.77343442,1,6
강화 달빛동화마을,인천 강화군 양도면 강화남로921번길 10-6,2,1,800798,126.416497,37.68030325,1,10
강화 덕진진,인천 강화군 불은면 덕진로 31-9,2,1,127185,126.5256656,37.64920602,1,6
강화 동막해변,인천 강화군 화도면 해안남로 1481,2,1,127291,126.4570623,37.59329188,1,9
강화 사기리 탱자나무,인천 강화군 화도면 해안남로1114번길 6,2,1,128817,126.4567228,37.61650306,1,9
강화 서도 중앙교회,인천 강화군 서도면 주문도길 256-1,2,1,250326,126.2442777,37.64368507,1,6
강화 석수문,인천 강화군 강화읍 국화리,2,1,128813,126.4756786,37.74682431,1,6
강화 선원사지,인천 강화군 선원면 선원사지로 222,2,1,250304,126.4924889,37.7188251,1,6
강화 아르미애월드,인천 강화군 불은면 중앙로 742-2,2,1,971122,126.4347558,37.70292593,1,10
강화 용두레마을,인천 강화군 내가면 황청포구로385번길 8,2,1,128385,126.3604122,37.71847559,1,10
강화 원도심 스토리워크,인천 강화군 강화읍 관청길27번길 10,2,1,2684765,126.4861109,37.7484743,1,10
강화 장정리 석조여래입상,인천 강화군 하점면 장정리,2,1,128823,126.4256211,37.78094167,1,6
강화 장정리 오층석탑,인천 강화군 하점면 장정리,2,1,128824,126.4203938,37.77984726,1,1
강화 전등사,인천 강화군 길상면 전등사로 37-41,2,1,125534,126.4829145,37.63169342,1,6
강화 참성단,인천 강화군 화도면 흥왕리,2,1,127802,126.4315613,37.61401957,1,6
강화 초지진,인천 강화군 길상면 해안동로 58,2,1,128030,126.5322544,37.6326164,1,6
강화 홍릉,인천 강화군 강화읍 국화리,2,1,125566,126.439307,37.74256583,1,6
강화 화개산 모노레일,인천 강화군 교동면 교동동로471번길 6-60,2,1,3061177,126.2902251,37.7837223,1,10
강화 화문석마을,인천 강화군 송해면 전망대로468번길 11,2,1,129291,126.4584675,37.80200368,1,10
강화갯벌 및 저어새번식지,인천 강화군 화도면 여차리,2,1,1705415,126.3830826,37.60893321,1,9
강화도,인천 강화군 강화읍 강화대로,2,1,125502,126.4877441,37.74650234,1,9
강화도 자연체험농장,인천 강화군 길상면 해안남로 331,2,1,3061178,126.5178814,37.60775793,1,10
강화도동부해안도로,인천 강화군 양도면 해안서로 508,2,1,2755455,126.4023067,37.67741723,1,9
강화도령 화문석 체험장,인천 강화군 송해면 강화대로 891,2,1,2599177,126.4457502,37.7678991,0,0
강화도제적봉 평화전망대,인천 강화군 양사면 전망대로 797,2,1,631066,126.4329664,37.82632539,0,1
강화루지(강화씨사이드리조트),인천 강화군 길상면 장흥로 217,2,1,2612802,126.4981274,37.61717593,1,10
강화산성,인천 강화군 강화읍 국화리 산3번지,2,1,125564,126.483897,37.75604005,1,6
강화오상리고인돌군,인천 강화군 내가면 강화서로416번길 53-37,2,1,2765210,126.4009025,37.73238024,1,6
강화유수부동헌,인천 강화군 강화읍 북문길 42,2,1,1614793,126.4854359,37.75088512,1,6
강화유수부이방청,인천 강화군 강화읍 북문길 42,2,1,1615571,126.4846998,37.75153503,1,6
강화전적지,인천 강화군 강화읍 해안동로1366번길 18,2,1,125567,126.5160197,37.7335599,1,6
강화함상공원,인천 강화군 내가면 해안서로 855,2,1,3340348,126.3840494,37.70016148,1,10
강화해수랜드,인천 강화군 길상면 해안남로 13-12,2,1,662637,126.5337766,37.62606997,0,7
강화향교,인천 강화군 강화읍 향교길 58,2,1,125563,126.4786892,37.75372634,1,6
개경포기념공원,경북 고령군 개진면 개경포로 681,35,3,128080,128.3502165,35.70821713,1,12
개구리생태공원,전남 담양군 담양읍 메타세쿼이아로 47,38,7,2638437,127.0067119,35.32516179,1,9
개군레포츠공원,경기 양평군 개군면 개군산로 542,31,19,2757536,127.53263,37.4358739,1,12
개금벚꽃문화길,부산 부산진구 개금동,6,7,3032396,129.0164402,35.14628424,1,9
개나리공원,경기 화성시 반송동 29,31,31,2734903,127.0655481,37.20958053,1,12
개덕사,충남 금산군 추부면 개덕사길 83,34,2,2753929,127.5307471,36.23092354,1,6
개도,전남 여수시 화정면 개도리,38,13,3026607,127.6657925,34.56979691,1,9
개들랜드,울산 울주군 서생면 홍골들길 41,7,5,3112041,129.3244296,35.36271848,1,12
개똥이네농장,제주 제주시 조천읍 종인내길 133,39,4,3057021,126.6227952,33.49491858,1,10
개령암지 마애불상군,전북 남원시 산내면 정령치로 1523,37,4,1607032,127.5220487,35.36381631,1,6
개령향교,경북 김천시 개령면 동부1길 78-37,35,6,1954998,128.1874459,36.17152271,1,6
개목사(안동),경북 안동시 서후면 개목사길 362,35,11,126157,128.667995,36.65791227,1,6
개목항,충남 태안군 소원면 의항리,34,14,2732510,126.1615103,36.81534924,1,9
개미들마을,강원 정선군 남면 광락로 354,32,11,129391,128.6927566,37.31902024,1,10
개미허리아치교,경기 안산시 단원구 대부북동,31,15,2761294,126.5377106,37.28675115,1,1
개봉유수지 생태공원,서울 구로구 개봉동,1,7,2591792,126.8632142,37.49245246,1,12
개삼터·개삼각,충남 금산군 남이면 개삼로 101,34,2,126812,127.4782838,36.07539313,1,6
개실마을,경북 고령군 쌍림면 개실1길 29,35,3,128474,128.227459,35.66772226,1,10
개심사 (서산),충남 서산시 운산면 개심사로 321-86,34,7,125908,126.5901483,36.74690616,1,6
개심사 가는 길,충남 서산시 운산면 신창리,34,7,3080121,126.5866319,36.74624784,1,9
개심사 목조여래좌상과 목조관음보살좌상,충북 괴산군 괴산읍 역말길 22,33,1,1432440,127.7948351,36.81499475,1,6
개심사(괴산),충북 괴산군 괴산읍 역말길 22,33,1,1431823,127.7947185,36.81492531,1,6
개암사,전북 부안군 상서면 개암로 248,37,6,126346,126.6498267,35.66285076,1,6
개야리유원지,강원 홍천군 서면 개야리 154-9,32,16,2774540,127.624742,37.6898878,1,12
개오름,제주 서귀포시 표선면 성읍이리로57번길 162,39,3,1887873,126.7682286,33.4238621,1,9
개오리오름,제주 제주시 명림로 584 (봉개동),39,4,1889809,126.6303736,33.43976647,1,9
개운사(서울),서울 성북구 개운사길 73,1,17,126501,127.0280214,37.58998574,1,6
개운포성지,울산 남구 성암동,7,2,3385851,129.3426304,35.4763394,1,6
개원사(경기),경기 광주시 남한산성면 남한산성로 731-73,31,5,294476,127.1850882,37.47407426,1,6
개천사,전남 화순군 춘양면 변천길 389,38,24,127147,126.9153916,34.90447161,1,6
개천사 비자나무숲,전남 화순군 도암면 등광리,38,24,3090750,126.9116144,34.89813892,1,9
개천지와 조성지,경북 의성군 안계면,35,19,127082,128.4624488,36.38802534,1,9
개태사(논산),충남 논산시 연산면 계백로 2614-11,34,3,125899,127.229371,36.2407282,1,6
개평한옥마을,경남 함양군 지곡면 개평길 59,36,20,893974,127.7673718,35.56581445,1,6
개항장 거리,인천 중구 제물량로232번안길 27,2,10,947611,126.6210062,37.47293655,1,6
개화산 호국공원,서울 강서구 개화동,1,4,3385911,126.8045143,37.5812522,1,12
개화예술공원,충남 보령시 성주면 성주산로 673-47,34,5,129439,126.6585619,36.31331829,1,12
객사길,전북 전주시 완산구 중앙동2가 10-1,37,12,2774063,127.1437287,35.81766661,1,10
갯거리오름(갯그르),제주 서귀포시 1100로,39,3,1889833,126.457847,33.31011139,1,9
갯골자연휴양림,강원 인제군 인제읍 인제로103번길 501,32,10,3403616,128.1281818,38.08079068,1,9
갯마을해변,강원 양양군 현남면 안남애길 48,32,7,2714611,128.7854486,37.9448497,1,9
갱매폭포,경기 과천시 막계동,31,3,2363553,127.0355334,37.43510664,1,9
거가대교,경남 거제시 장목면 유호리,36,1,2611154,128.7190862,35.0175821,1,1
거금대교,전남 고흥군 도양읍,38,2,2703718,127.1293326,34.50669762,1,1
거금도,전남 고흥군 금산면 일원,38,2,128920,127.1657612,34.45930354,1,9
거금생태숲,전남 고흥군 금산면 거금일주로 1877,38,2,2032450,127.2156653,34.45388832,1,9
거꾸로옛이야기나라숲,경북 상주시 화북면 우복동길 63-23,35,9,3350811,127.9281327,36.57756052,1,10
거꾸로천문대,충북 청주시 서원구 남이면 대림로 259,33,10,2769571,127.4411147,36.59379986,1,9
거꾸로하우스,서울 성동구 고산자로 71 (성수동1가),1,16,3440844,127.0361053,37.54574659,1,10
거동사,경북 영천시 사곡길 77-81 거동사,35,15,294489,129.0267251,36.15022406,1,6
거락계곡,경남 창원시 마산합포구 진전면 거락2길 6,36,16,2783788,128.3721854,35.14162582,1,9
거류산&거류산성,경남 고성군 거류면 당동리 산 53-3,36,3,2714725,128.3804164,34.99387032,1,9
거리공원,서울 구로구 공원로 28,1,7,2733966,126.8916142,37.49979934,1,12
거린사슴,제주 서귀포시 1100로 823,39,3,1890152,126.4543696,33.3073172,1,9
거린사슴전망대,제주 서귀포시 1100로 791 (대포동),39,3,3015782,126.4550112,33.30623677,0,1
거림계곡,경남 산청군 시천면 세석길,36,9,126756,127.7306102,35.2821875,1,9
거문대교,전남 여수시 삼산면 동도리,38,13,3008543,127.3018063,34.0564313,1,1
거문도,전남 여수시 삼산면 거문길 103,38,13,126283,127.3089481,34.02749019,1,9
거문도 등대,전남 여수시 거문도등대길 299 항로표지관리소,38,13,129151,127.3219613,34.00843141,1,9
거문도 신선바위,전남 여수시 삼산면 거문리,38,13,988129,127.3072486,34.01235851,1,9
거문도(유림)해수욕장,전남 여수시 삼산면 거문도등대길 56,38,13,2723663,127.3039792,34.01982707,1,9
거문산,강원 평창군 대화면 대화리 산 560,32,15,2714723,128.4331544,37.52020318,1,9
거문오름 [세계자연유산],제주 제주시 조천읍 선교로 569-36,39,4,636266,126.7147325,33.45691592,1,9
거북공원,경남 김해시 내외로 67,36,4,2784238,128.8645982,35.23524647,1,12
거북바위,인천 중구 선녀바위로 68-2,2,10,2768188,126.3791654,37.4391529,1,9
"거북바위 및 향나무 자생지 (울릉도, 독도 국가지질공원)",경북 울릉군 서면 울릉순환로 1049,35,17,1704748,130.8583677,37.46046953,1,9
거북선공원,전남 여수시 거북선공원2길 10,38,13,2752372,127.6667404,34.76062835,1,12
거북선나루터,서울 용산구 이촌동 302-183,1,21,2758868,126.9676539,37.51827077,1,9
거북선대교,전남 여수시 종화동,38,13,2508988,127.7495115,34.73643526,1,1
거북선마을,경남 사천시 용현면 사천대교로 75-61,36,8,2784264,128.040621,34.99854986,1,6
거북섬,경기 시흥시 정왕동 2724,31,14,2781820,126.6794357,37.32182734,1,9
거북이마을,충남 홍성군 구항면 거북로 436,34,15,128256,126.6098956,36.57079622,1,10
"거슨세미(세미오름, 샘오름)",제주 제주시 구좌읍 송당리 산145,39,4,1918646,126.7570624,33.44559841,1,9
거열산성군립공원,경남 거창군 거창읍 거안로 1173-47,36,2,127530,127.8786197,35.6928937,1,9
거일1리 어촌체험마을,경북 울진군 울진대게로 671 어촌체험마을회관,35,18,128607,129.4751135,36.71098834,1,10
거잠포선착장,인천 중구 잠진도길 11 (운서동),2,10,2768207,126.4254255,37.42211402,1,9
거잠포해변,인천 중구 잠진도길 11,2,10,1619630,126.4254533,37.42213346,1,9
거전마을 [농촌체험],충남 부여군 은산면 지천로525번길 7-14,34,6,128396,126.8403694,36.35973,1,10
거제 계도어촌체험마을,경남 거제시 사등면 가조로 837,36,1,1350278,128.5174966,34.9748138,1,10
거제 관광모노레일,경남 거제시 계룡로 61,36,1,2638488,128.6253954,34.87641842,1,10
거제 구조라관광어촌마을,경남 거제시 일운면 구조라로4길 3-1,36,1,538485,128.6944774,34.80530539,1,10
거제 둔덕기성.사등성지.오량성,경남 거제시 둔덕면 거림리,36,1,127726,128.498065,34.86803096,1,6
거제 명진리 느티나무,경남 거제시 거제면 명진리 220,36,1,793359,128.6103892,34.84459671,1,9
거제 쌍근어촌체험마을,경남 거제시 남부면 남부해안로 1094,36,1,1350326,128.5893265,34.76249161,1,10
거제 어구낚시마을,경남 거제시 어구길 4-1,36,1,538480,128.5059656,34.82084193,1,10
거제 옥화마을,경남 거제시 일운면 옥림4길 11,36,1,2787084,128.7206684,34.85009252,1,10
